geneID,geneID2,base_mean,coeff_log2,coeff_natural,pvalue,qval,FDR,gene_symbol
ENSG00000272625,ENSG00000272625.1,1.951126651,0.471497102,1.386547559,1.05E-09,4.45E-08,4.99E-07,
ENSG00000283602,ENSG00000283602.1,2.742494057,0.576809809,1.491547383,1.13E-09,4.76E-08,4.99E-07,
ENSG00000090975,ENSG00000090975.12,3.54616855,-0.56798821,0.67455678,1.41E-09,5.81E-08,6.43E-07,PITPNM2
ENSG00000101079,ENSG00000101079.20,5.111505006,-0.23954254,0.847013847,1.62E-09,6.59E-08,6.43E-07,NDRG3
ENSG00000101425,ENSG00000101425.12,1.80455847,0.900229033,1.866362252,1.73E-09,6.98E-08,6.43E-07,BPI
ENSG00000105085,ENSG00000105085.10,3.174024436,-0.284264996,0.821159856,1.59E-09,6.50E-08,6.43E-07,MED26
ENSG00000105939,ENSG00000105939.12,8.411235234,0.24337852,1.183761565,1.51E-09,6.20E-08,6.43E-07,ZC3HAV1
ENSG00000106771,ENSG00000106771.12,6.512793216,0.230516084,1.173254574,1.57E-09,6.41E-08,6.43E-07,TMEM245
ENSG00000108312,ENSG00000108312.14,6.188209648,-0.264348857,0.832574422,1.49E-09,6.13E-08,6.43E-07,UBTF
ENSG00000109670,ENSG00000109670.13,7.05095783,0.179481556,1.132476848,1.69E-09,6.87E-08,6.43E-07,FBXW7
ENSG00000114923,ENSG00000114923.16,-0.108622067,-0.694510696,0.617918856,1.47E-09,6.05E-08,6.43E-07,SLC4A3
ENSG00000115170,ENSG00000115170.13,4.161207705,0.254501563,1.192923528,1.56E-09,6.38E-08,6.43E-07,ACVR1
ENSG00000129696,ENSG00000129696.12,4.186976629,-0.191250244,0.875846381,1.62E-09,6.61E-08,6.43E-07,TTI2
ENSG00000132170,ENSG00000132170.19,-0.410754473,0.667148015,1.587930769,1.74E-09,7.04E-08,6.43E-07,PPARG
ENSG00000132963,ENSG00000132963.7,4.453308856,0.270149788,1.205933028,1.43E-09,5.91E-08,6.43E-07,POMP
ENSG00000148634,ENSG00000148634.15,7.478880046,0.201454336,1.149856906,1.72E-09,6.96E-08,6.43E-07,HERC4
ENSG00000155090,ENSG00000155090.14,3.414234112,0.397429628,1.317159108,1.29E-09,5.38E-08,6.43E-07,KLF10
ENSG00000172296,ENSG00000172296.12,0.469226957,-0.690452151,0.619659614,1.43E-09,5.88E-08,6.43E-07,SPTLC3
ENSG00000175779,ENSG00000175779.1,0.715670639,0.637014989,1.555108229,1.41E-09,5.82E-08,6.43E-07,LINC02694
ENSG00000196090,ENSG00000196090.12,-1.62169323,-0.600505349,0.659522897,1.66E-09,6.75E-08,6.43E-07,PTPRT
ENSG00000205269,ENSG00000205269.5,6.703561047,0.430987145,1.348155719,1.44E-09,5.94E-08,6.43E-07,TMEM170B
ENSG00000223519,ENSG00000223519.7,0.479970249,-0.783839518,0.580818971,1.39E-09,5.73E-08,6.43E-07,KIF28P
ENSG00000248863,ENSG00000248863.2,2.088543279,0.380836588,1.302096694,1.66E-09,6.74E-08,6.43E-07,
ENSG00000253981,ENSG00000253981.5,4.449664606,-0.622624089,0.649488511,1.52E-09,6.24E-08,6.43E-07,ALG1L13P
ENSG00000110048,ENSG00000110048.11,5.997511077,-0.168048145,0.890046031,2.05E-09,8.17E-08,8.36E-07,OSBP
ENSG00000115271,ENSG00000115271.10,8.672868654,0.533780649,1.447718041,2.22E-09,8.77E-08,8.36E-07,GCA
ENSG00000115944,ENSG00000115944.14,5.793827218,0.210728212,1.157272179,2.05E-09,8.15E-08,8.36E-07,COX7A2L
ENSG00000123349,ENSG00000123349.13,6.558860889,0.555667856,1.469848902,1.75E-09,7.06E-08,8.36E-07,PFDN5
ENSG00000153113,ENSG00000153113.23,8.033196384,0.187482242,1.138774617,1.78E-09,7.17E-08,8.36E-07,CAST
ENSG00000163827,ENSG00000163827.12,0.086168227,0.837977022,1.787541854,1.91E-09,7.65E-08,8.36E-07,LRRC2
ENSG00000168291,ENSG00000168291.12,5.549460725,-0.170800998,0.888349324,1.97E-09,7.86E-08,8.36E-07,PDHB
ENSG00000169567,ENSG00000169567.11,5.294444824,0.477272863,1.392109663,1.87E-09,7.51E-08,8.36E-07,HINT1
ENSG00000174946,ENSG00000174946.6,4.153745859,0.462194956,1.377636198,2.25E-09,8.87E-08,8.36E-07,GPR171
ENSG00000184205,ENSG00000184205.14,3.758092913,-0.372123193,0.77264457,2.06E-09,8.21E-08,8.36E-07,TSPYL2
ENSG00000186047,ENSG00000186047.9,0.794693473,-0.578801893,0.669519559,2.12E-09,8.41E-08,8.36E-07,DLEU7
ENSG00000198258,ENSG00000198258.10,5.343958303,0.320917289,1.24912451,2.07E-09,8.25E-08,8.36E-07,UBL5
ENSG00000203710,ENSG00000203710.10,7.883307709,0.541664917,1.455651417,2.24E-09,8.83E-08,8.36E-07,CR1
ENSG00000213281,ENSG00000213281.4,5.918081374,0.208569323,1.1555417,2.26E-09,8.90E-08,8.36E-07,NRAS
ENSG00000214753,ENSG00000214753.2,4.925472534,-0.196980211,0.872374672,2.31E-09,9.10E-08,8.36E-07,HNRNPUL2
ENSG00000223629,ENSG00000223629.1,-1.747055624,0.465517424,1.380812494,2.23E-09,8.82E-08,8.36E-07,DEFA8P
ENSG00000223638,ENSG00000223638.3,-1.798408115,-0.489791543,0.712127987,1.94E-09,7.75E-08,8.36E-07,RFPL4A
ENSG00000234076,ENSG00000234076.1,0.191880553,0.662335019,1.582642076,1.89E-09,7.58E-08,8.36E-07,TPRG1-AS1
ENSG00000242259,ENSG00000242259.8,5.003078136,-0.13699942,0.909408617,1.91E-09,7.65E-08,8.36E-07,C22orf39
ENSG00000254006,ENSG00000254006.5,-1.181080153,0.755037156,1.687675057,2.30E-09,9.07E-08,8.36E-07,
ENSG00000265354,ENSG00000265354.3,4.355911132,0.255235661,1.193530688,2.32E-09,9.13E-08,8.36E-07,TIMM23
ENSG00000279447,ENSG00000279447.1,3.082260341,-0.724508875,0.605203034,2.07E-09,8.23E-08,8.36E-07,
ENSG00000109790,ENSG00000109790.16,5.538741025,0.27008159,1.205876023,2.40E-09,9.41E-08,9.87E-07,KLHL5
ENSG00000119771,ENSG00000119771.14,0.33818939,-0.685318058,0.621868714,2.68E-09,1.04E-07,9.87E-07,KLHL29
ENSG00000126822,ENSG00000126822.16,8.218991705,-0.48972248,0.712162078,2.55E-09,9.93E-08,9.87E-07,PLEKHG3
ENSG00000139687,ENSG00000139687.13,6.268031625,0.231945622,1.174417704,2.43E-09,9.50E-08,9.87E-07,RB1
ENSG00000141469,ENSG00000141469.16,5.970167525,0.746556587,1.677783527,2.48E-09,9.69E-08,9.87E-07,SLC14A1
ENSG00000141570,ENSG00000141570.10,2.125107883,-0.431077161,0.741707797,2.34E-09,9.19E-08,9.87E-07,CBX8
ENSG00000143878,ENSG00000143878.9,6.702348122,-0.467922232,0.72300512,2.49E-09,9.72E-08,9.87E-07,RHOB
ENSG00000153936,ENSG00000153936.16,4.745511134,0.2561953,1.194324853,2.64E-09,1.02E-07,9.87E-07,HS2ST1
ENSG00000163687,ENSG00000163687.13,0.071794078,-0.666705194,0.629943702,2.62E-09,1.02E-07,9.87E-07,DNASE1L3
ENSG00000166704,ENSG00000166704.11,4.283337069,-0.243939661,0.844436204,2.67E-09,1.03E-07,9.87E-07,ZNF606
ENSG00000204455,ENSG00000204455.7,-1.114275172,-0.778479824,0.58298076,2.71E-09,1.05E-07,9.87E-07,TRIM51BP
ENSG00000249993,ENSG00000249993.1,-0.479688155,-0.621449084,0.650017703,2.68E-09,1.04E-07,9.87E-07,BFSP2-AS1
ENSG00000004455,ENSG00000004455.16,6.624745709,-0.119270123,0.920653303,3.90E-09,1.45E-07,1.18E-06,AK2
ENSG00000073737,ENSG00000073737.16,5.166930892,-0.640093871,0.641671196,4.00E-09,1.48E-07,1.18E-06,DHRS9
ENSG00000099910,ENSG00000099910.16,5.226701162,-0.266701192,0.831218004,3.16E-09,1.20E-07,1.18E-06,KLHL22
ENSG00000100554,ENSG00000100554.11,5.264278698,0.276202694,1.211003214,2.72E-09,1.05E-07,1.18E-06,ATP6V1D
ENSG00000102870,ENSG00000102870.5,2.7162007,-0.385334286,0.765601581,3.72E-09,1.39E-07,1.18E-06,ZNF629
ENSG00000106003,ENSG00000106003.12,7.359559659,-0.411953061,0.751605192,3.40E-09,1.29E-07,1.18E-06,LFNG
ENSG00000112406,ENSG00000112406.4,8.027825267,0.185170771,1.136951545,2.98E-09,1.14E-07,1.18E-06,HECA
ENSG00000113712,ENSG00000113712.17,6.696934352,0.143958682,1.10493284,3.80E-09,1.42E-07,1.18E-06,CSNK1A1
ENSG00000115526,ENSG00000115526.10,1.523798566,-0.468994852,0.722467777,3.12E-09,1.19E-07,1.18E-06,CHST10
ENSG00000117091,ENSG00000117091.9,8.035495811,0.265399978,1.201969242,3.59E-09,1.35E-07,1.18E-06,CD48
ENSG00000119487,ENSG00000119487.16,6.349421431,-0.14337099,0.905401129,3.84E-09,1.43E-07,1.18E-06,MAPKAP1
ENSG00000121671,ENSG00000121671.11,5.412730238,-0.27490168,0.826506643,2.97E-09,1.14E-07,1.18E-06,CRY2
ENSG00000123240,ENSG00000123240.16,7.161504879,0.543144529,1.457145083,3.96E-09,1.47E-07,1.18E-06,OPTN
ENSG00000127184,ENSG00000127184.12,5.119984499,0.527845283,1.441774245,3.35E-09,1.27E-07,1.18E-06,COX7C
ENSG00000129103,ENSG00000129103.17,5.824356718,-0.248491362,0.841776207,4.06E-09,1.51E-07,1.18E-06,SUMF2
ENSG00000130147,ENSG00000130147.15,1.180382586,-0.533259259,0.690991918,3.16E-09,1.21E-07,1.18E-06,SH3BP4
ENSG00000132002,ENSG00000132002.7,5.898711357,-0.248876851,0.841551315,3.82E-09,1.43E-07,1.18E-06,DNAJB1
ENSG00000138623,ENSG00000138623.9,3.640013089,-0.585339591,0.666492437,4.05E-09,1.50E-07,1.18E-06,SEMA7A
ENSG00000155959,ENSG00000155959.10,4.211597208,0.446987714,1.363190998,3.23E-09,1.23E-07,1.18E-06,VBP1
ENSG00000156411,ENSG00000156411.9,4.133811384,0.416470545,1.334658407,3.13E-09,1.20E-07,1.18E-06,ATP5MJ
ENSG00000156735,ENSG00000156735.10,4.612672121,0.260184257,1.197631653,3.70E-09,1.39E-07,1.18E-06,BAG4
ENSG00000159140,ENSG00000159140.19,9.475565208,-0.120125629,0.920107525,4.04E-09,1.50E-07,1.18E-06,SON
ENSG00000163710,ENSG00000163710.7,-1.235547082,0.737551784,1.667343998,3.69E-09,1.38E-07,1.18E-06,PCOLCE2
ENSG00000165476,ENSG00000165476.13,4.662472308,0.289236469,1.22199338,3.24E-09,1.23E-07,1.18E-06,REEP3
ENSG00000166974,ENSG00000166974.12,6.23512495,-0.17632459,0.884954638,3.47E-09,1.31E-07,1.18E-06,MAPRE2
ENSG00000182544,ENSG00000182544.8,4.557357144,-0.305545748,0.809136076,2.84E-09,1.09E-07,1.18E-06,MFSD5
ENSG00000184900,ENSG00000184900.15,3.935713936,0.263644538,1.200507601,3.48E-09,1.31E-07,1.18E-06,SUMO3
ENSG00000185897,ENSG00000185897.6,-1.273565759,0.652608964,1.572008441,3.23E-09,1.23E-07,1.18E-06,FFAR3
ENSG00000211445,ENSG00000211445.11,-0.051493359,-0.742326483,0.597774606,3.74E-09,1.40E-07,1.18E-06,GPX3
ENSG00000219626,ENSG00000219626.8,4.096197958,0.217174792,1.162454938,3.91E-09,1.46E-07,1.18E-06,FAM228B
ENSG00000225885,ENSG00000225885.6,-0.3941859,-0.66230208,0.631869231,3.20E-09,1.22E-07,1.18E-06,
ENSG00000237765,ENSG00000237765.6,4.976920864,0.394028688,1.314057757,3.08E-09,1.18E-07,1.18E-06,FAM200B
ENSG00000251348,ENSG00000251348.1,0.740542196,-0.59480048,0.66213602,3.66E-09,1.37E-07,1.18E-06,HSPD1P11
ENSG00000272341,ENSG00000272341.1,2.021872424,0.410909695,1.329523885,3.00E-09,1.15E-07,1.18E-06,
ENSG00000277301,ENSG00000277301.1,0.96918731,-0.776405883,0.583819424,3.96E-09,1.47E-07,1.18E-06,
ENSG00000280650,ENSG00000280650.1,-1.26433144,0.872635993,1.831005333,3.97E-09,1.48E-07,1.18E-06,KCNIP4-IT1
ENSG00000058335,ENSG00000058335.15,-1.239789321,-0.822241568,0.565562525,4.91E-09,1.78E-07,1.37E-06,RASGRF1
ENSG00000066279,ENSG00000066279.17,2.965552078,0.547116379,1.461162242,4.91E-09,1.78E-07,1.37E-06,ASPM
ENSG00000077984,ENSG00000077984.5,4.566935091,0.564616555,1.478994364,4.34E-09,1.60E-07,1.37E-06,CST7
ENSG00000089486,ENSG00000089486.16,3.14946324,-0.469352071,0.722288912,4.29E-09,1.58E-07,1.37E-06,CDIP1
ENSG00000113300,ENSG00000113300.11,6.031453506,0.198981597,1.147887771,4.92E-09,1.78E-07,1.37E-06,CNOT6
ENSG00000118816,ENSG00000118816.9,8.340686784,0.476168694,1.391044617,4.55E-09,1.66E-07,1.37E-06,CCNI
ENSG00000121552,ENSG00000121552.3,4.03897634,0.588857833,1.504055531,4.37E-09,1.61E-07,1.37E-06,CSTA
ENSG00000127311,ENSG00000127311.9,7.295170501,0.225042981,1.168812069,4.50E-09,1.65E-07,1.37E-06,HELB
ENSG00000131401,ENSG00000131401.11,5.355814539,-0.666670411,0.62995889,4.40E-09,1.62E-07,1.37E-06,NAPSB
ENSG00000144848,ENSG00000144848.10,6.19807554,0.319544893,1.247936817,4.67E-09,1.70E-07,1.37E-06,ATG3
ENSG00000158813,ENSG00000158813.17,1.907035462,0.716899428,1.64364579,4.64E-09,1.69E-07,1.37E-06,EDA
ENSG00000162433,ENSG00000162433.14,0.228234471,0.606843181,1.522923191,4.20E-09,1.55E-07,1.37E-06,AK4
ENSG00000165061,ENSG00000165061.14,-0.290617017,-0.968348609,0.511090752,4.78E-09,1.74E-07,1.37E-06,ZMAT4
ENSG00000168439,ENSG00000168439.16,5.66303502,-0.30013523,0.812176264,4.10E-09,1.52E-07,1.37E-06,STIP1
ENSG00000175130,ENSG00000175130.6,2.726595513,-0.400278542,0.757711977,4.18E-09,1.54E-07,1.37E-06,MARCKSL1
ENSG00000175582,ENSG00000175582.19,6.77321491,0.284817336,1.218256007,4.79E-09,1.74E-07,1.37E-06,RAB6A
ENSG00000188822,ENSG00000188822.7,4.066374064,-0.510904623,0.701782257,4.93E-09,1.78E-07,1.37E-06,CNR2
ENSG00000248334,ENSG00000248334.6,3.420828097,-0.414857181,0.750093746,4.65E-09,1.70E-07,1.37E-06,WHAMMP2
ENSG00000251682,ENSG00000251682.1,4.008998984,0.397120997,1.316877362,4.70E-09,1.71E-07,1.37E-06,
ENSG00000095787,ENSG00000095787.21,7.945907659,0.179496737,1.132488764,5.97E-09,2.11E-07,1.39E-06,WAC
ENSG00000102038,ENSG00000102038.15,-0.778284076,-0.717507053,0.608147401,5.01E-09,1.81E-07,1.39E-06,SMARCA1
ENSG00000107864,ENSG00000107864.14,3.749372058,0.263284356,1.20020792,5.11E-09,1.84E-07,1.39E-06,CPEB3
ENSG00000109436,ENSG00000109436.7,5.695576961,-0.32624826,0.797607975,5.88E-09,2.08E-07,1.39E-06,TBC1D9
ENSG00000116863,ENSG00000116863.10,4.881200196,-0.373959843,0.771661566,5.56E-09,1.98E-07,1.39E-06,ADPRS
ENSG00000118680,ENSG00000118680.12,7.576527119,0.269963678,1.20577747,6.04E-09,2.13E-07,1.39E-06,MYL12B
ENSG00000125498,ENSG00000125498.19,-0.393491214,-0.793943727,0.576765299,5.83E-09,2.06E-07,1.39E-06,KIR2DL1
ENSG00000137497,ENSG00000137497.17,8.009075182,-0.314047956,0.804381632,4.94E-09,1.79E-07,1.39E-06,NUMA1
ENSG00000145495,ENSG00000145495.15,7.97237596,0.19839964,1.147424828,5.98E-09,2.11E-07,1.39E-06,MARCHF6
ENSG00000148344,ENSG00000148344.10,-0.271544567,-0.834055911,0.56095,5.60E-09,1.99E-07,1.39E-06,PTGES
ENSG00000161526,ENSG00000161526.14,6.203202886,-0.193508345,0.874476582,5.97E-09,2.10E-07,1.39E-06,SAP30BP
ENSG00000162551,ENSG00000162551.13,5.695179823,0.858494416,1.813145141,5.40E-09,1.93E-07,1.39E-06,ALPL
ENSG00000163512,ENSG00000163512.13,5.033118409,0.382026769,1.303171329,5.45E-09,1.95E-07,1.39E-06,AZI2
ENSG00000165704,ENSG00000165704.14,1.912510904,0.392490374,1.312657353,5.81E-09,2.06E-07,1.39E-06,HPRT1
ENSG00000168389,ENSG00000168389.17,2.260207322,-0.479033697,0.717458009,5.89E-09,2.08E-07,1.39E-06,MFSD2A
ENSG00000171155,ENSG00000171155.7,4.031262208,0.356398987,1.28022642,5.69E-09,2.02E-07,1.39E-06,C1GALT1C1
ENSG00000172349,ENSG00000172349.17,9.315643012,-0.210869269,0.864016478,5.22E-09,1.88E-07,1.39E-06,IL16
